gndr,cntry,agea,stflife,lrscale,health,hlthhmp,alcfreq,cgtsmok,slprl,happy,edulvlb,ipsucesa,iprspota,impricha,ipshabta,ipcrtiva,ipudrsta,ipmodsta,iphlppla,hinctnta
2,SI,52,8,77,3,1,3,2,4,9,213,2,2,5,2,2,2,1,1,9
2,SI,63,10,10,2,3,6,6,1,8,323,3,2,5,5,3,1,1,1,7
1,SI,27,9,5,3,2,2,1,1,8,323,1,1,6,1,1,2,2,2,7
1,SI,69,9,6,2,3,2,2,1,8,610,2,4,5,2,1,2,2,3,5
2,SI,49,7,6,3,3,3,3,1,8,620,4,3,5,3,3,2,2,3,8
2,SI,57,10,0,2,3,5,6,1,10,323,2,5,5,2,3,2,2,2,6
1,SI,55,6,5,2,3,2,4,2,7,610,2,3,3,2,2,2,2,2,8
1,SI,32,6,5,1,3,6,3,2,8,323,2,3,5,2,4,1,1,3,7
1,SI,32,8,4,2,2,7,6,1,10,313,2,2,3,2,1,2,2,2,2
1,SI,37,7,5,2,3,4,6,1,7,720,2,3,2,2,2,1,4,2,8
1,SI,64,8,8,1,3,2,6,2,8,620,2,2,3,2,2,2,1,1,7
1,SI,26,10,5,2,3,6,6,1,10,323,2,2,5,2,3,2,2,2,2
2,SI,29,7,7,2,3,6,6,1,7,720,2,3,5,4,3,3,3,2,10
1,SI,57,8,77,2,3,5,4,1,8,620,2,3,3,3,2,2,1,2,9
2,SI,39,6,4,2,3,4,4,1,8,520,5,2,5,2,2,2,2,2,6
2,SI,37,9,88,1,3,2,5,1,9,620,4,4,3,4,1,2,2,2,77
1,SI,66,7,7,2,2,1,4,1,9,321,2,3,6,4,2,2,1,1,1
2,SI,48,7,77,2,3,7,6,3,7,7777,1,1,6,1,1,1,1,1,77
1,SI,19,10,5,1,3,6,6,1,10,213,1,2,2,1,2,2,1,1,7
1,SI,55,5,5,2,3,5,1,1,8,520,3,5,5,1,1,1,2,1,8
1,SI,43,9,7,1,3,2,6,2,9,620,1,2,1,1,2,2,2,2,10
2,SI,28,8,6,2,3,7,4,2,9,313,3,4,5,5,5,1,1,1,9
1,SI,58,8,5,2,3,2,6,2,9,610,2,2,4,2,2,2,1,1,8
2,SI,61,10,10,2,3,4,6,2,10,321,5,5,5,5,3,2,2,2,3
2,SI,33,88,99,2,3,2,3,1,7,610,3,3,5,3,5,2,2,2,9
2,SI,69,3,0,2,3,6,6,1,5,620,2,2,5,2,2,2,1,1,4
2,SI,69,8,4,2,3,7,6,1,9,213,3,5,5,2,3,2,2,3,1
2,SI,50,8,77,2,3,6,5,1,8,720,3,3,6,4,2,2,2,2,7
2,SI,72,5,88,3,3,6,6,1,3,213,88,1,5,2,5,88,2,2,2
2,SI,51,8,4,1,3,77,6,2,7,620,5,3,6,4,3,2,1,2,9
2,SI,80,8,5,2,2,3,6,1,8,323,2,3,3,2,2,5,2,3,8
2,SI,46,5,5,2,3,3,2,2,6,323,3,3,5,3,3,2,1,2,6
1,SI,50,7,4,2,2,6,6,1,8,610,4,3,4,3,2,2,4,3,9
2,SI,69,8,4,2,1,6,1,1,9,213,3,2,5,2,2,2,2,2,1
2,SI,74,8,88,3,1,7,6,3,10,213,3,2,6,4,2,2,1,2,1
2,SI,25,7,7,2,3,3,2,1,8,323,2,2,3,2,2,3,2,2,7
2,SI,71,8,77,2,2,7,6,3,5,323,4,2,4,2,3,2,3,3,4
1,SI,35,7,10,1,3,6,6,3,8,323,3,3,5,2,3,2,2,2,10
1,SI,75,7,1,2,3,4,4,1,7,323,3,2,5,2,2,2,1,1,5
1,SI,33,8,5,2,3,5,2,1,8,321,3,3,3,2,2,2,2,2,77
2,SI,25,9,5,1,3,2,6,1,9,321,3,3,5,5,1,2,2,2,4
2,SI,16,8,3,2,3,6,6,1,8,213,1,3,3,1,2,2,2,1,5
2,SI,38,6,3,1,3,6,6,2,7,620,2,2,4,1,3,1,2,1,7
1,SI,50,7,5,3,3,2,5,1,6,520,5,3,6,1,2,2,1,3,5
1,SI,57,0,3,3,1,1,6,3,9,323,2,2,5,5,4,77,77,2,4
1,SI,56,9,9,1,3,6,1,1,9,323,3,2,5,3,2,5,1,2,9
1,SI,29,6,5,1,3,4,1,2,7,620,1,1,3,2,3,1,3,2,3
1,SI,47,6,0,4,2,5,4,2,6,321,2,2,5,3,4,2,2,3,4
2,SI,75,7,88,2,3,7,6,2,7,213,3,5,3,4,3,4,3,2,1
2,SI,32,8,4,2,3,3,3,2,8,720,1,2,2,1,1,2,2,2,9
2,SI,28,8,3,1,3,7,6,3,9,620,1,1,5,1,1,1,1,1,6
1,SI,72,6,5,4,1,2,4,3,1,321,2,2,3,2,2,2,2,2,77
1,SI,17,9,3,1,3,6,6,2,9,213,1,1,2,1,2,1,2,1,7
1,SI,77,7,3,2,3,2,4,1,7,620,3,4,5,5,1,4,1,2,6
2,SI,69,10,0,2,3,5,3,3,9,323,4,3,5,2,3,3,2,2,4
2,SI,57,8,6,4,1,5,6,2,8,323,2,2,4,2,2,3,2,2,9
1,SI,55,9,6,3,3,3,4,2,9,620,2,2,4,2,3,2,2,2,8
1,SI,38,8,5,1,3,4,2,2,9,323,3,2,2,1,2,1,2,2,4
1,SI,24,9,5,2,3,6,6,2,9,323,4,2,5,4,1,2,2,3,4
2,SI,56,7,5,1,3,5,5,1,8,610,2,2,5,3,2,2,2,2,6
1,SI,28,8,5,2,3,2,6,1,8,610,3,2,3,4,2,4,3,3,9
2,SI,50,9,8,2,2,3,6,3,9,620,5,3,5,4,4,1,1,2,10
2,SI,42,7,5,2,3,6,5,2,8,323,3,3,4,2,2,2,2,2,7
1,SI,61,5,8,3,2,3,6,2,6,321,2,1,2,2,2,1,1,2,10
1,SI,20,8,88,2,3,4,5,1,7,323,2,3,3,2,2,3,2,2,77
2,SI,58,8,5,2,2,7,6,1,9,323,1,2,3,2,2,3,1,2,4
2,SI,81,6,2,2,2,6,6,2,6,323,4,3,5,3,5,1,2,2,1
2,SI,26,8,5,1,3,6,6,1,9,610,2,3,3,4,3,2,2,3,2
1,SI,62,7,5,2,3,2,6,1,7,323,3,2,2,3,2,3,2,2,6
1,SI,53,9,8,3,2,3,6,1,9,321,2,2,5,2,5,1,1,2,9
2,SI,53,8,3,2,2,6,6,2,7,610,3,2,3,2,1,2,2,2,8
1,SI,32,7,5,2,3,4,2,1,8,620,2,3,5,2,1,2,1,2,9
1,SI,52,8,5,4,1,4,4,2,9,321,2,2,3,1,3,1,2,2,6
2,SI,87,5,88,4,1,4,6,4,3,113,3,2,6,4,5,2,1,1,2
2,SI,43,9,88,1,3,6,6,1,9,620,2,3,3,2,1,2,2,2,77
2,SI,42,8,5,2,3,4,6,2,9,323,2,2,5,3,2,2,2,2,2
2,SI,48,9,88,1,3,2,6,1,8,323,3,6,3,3,3,1,1,2,3
2,SI,77,5,8,2,2,2,5,1,10,313,2,3,6,5,2,1,2,3,5
1,SI,36,10,4,2,3,6,6,2,9,520,2,3,5,2,1,2,2,3,8
1,SI,57,4,5,2,3,4,6,2,8,520,3,3,3,2,1,2,2,1,8
1,SI,70,7,7,3,3,2,4,1,99,620,2,4,6,5,1,1,3,2,4
2,SI,57,10,4,1,3,6,6,2,7,323,4,3,6,5,5,2,2,2,4
1,SI,47,7,6,2,3,3,1,2,6,321,2,2,3,1,2,2,2,1,3
2,SI,54,8,3,3,2,6,1,2,7,323,2,2,4,2,2,1,1,1,3
1,SI,22,7,10,2,3,2,6,1,7,323,2,2,2,2,1,3,4,2,9
1,SI,48,9,6,1,3,3,6,2,8,321,5,5,6,5,2,3,2,2,10
2,SI,46,9,4,1,3,6,1,1,10,620,1,1,6,2,2,2,1,1,8
1,SI,58,8,3,3,1,3,1,1,5,321,6,5,6,3,2,1,1,2,4
2,SI,50,7,77,1,3,4,6,1,8,620,5,4,3,4,3,3,1,3,4
2,SI,64,8,5,1,3,2,5,2,7,323,2,2,5,2,2,2,1,1,7
2,SI,18,8,5,2,3,3,5,3,9,213,2,3,5,2,3,1,2,1,88
2,SI,29,6,5,3,1,6,6,4,6,313,1,3,2,1,4,6,3,2,6
1,SI,71,9,0,1,3,1,1,1,10,313,3,3,5,2,2,2,2,2,4
1,SI,43,9,77,1,3,7,6,2,8,620,99,5,5,99,2,2,1,99,6
1,SI,16,8,88,1,3,6,6,1,8,213,1,2,3,2,3,2,2,1,88
2,SI,23,6,5,2,3,6,5,3,7,313,4,5,5,3,2,2,2,2,4
2,SI,29,8,3,1,3,2,6,1,9,720,3,2,4,2,3,1,2,1,9
1,SI,52,8,5,3,2,2,3,1,10,520,5,5,5,2,2,1,2,2,9
2,SI,31,8,3,2,3,2,6,2,8,720,2,2,4,2,1,2,2,2,9
1,SI,76,9,5,2,1,3,4,2,10,321,2,4,5,2,4,2,2,2,4
1,SI,47,6,5,2,3,4,1,1,7,321,3,2,3,2,2,2,2,2,5
2,SI,66,8,5,2,3,7,6,2,8,321,2,2,5,2,1,2,1,2,77
1,SI,58,8,3,2,2,4,4,2,9,323,2,3,5,2,2,2,2,2,5
1,SI,62,7,4,3,3,7,4,3,5,113,1,1,3,4,4,4,3,1,1
2,SI,75,8,3,3,2,4,1,3,8,520,3,4,5,3,4,4,3,2,2
2,SI,70,8,5,2,3,5,6,1,8,620,2,2,4,5,1,1,1,1,5
1,SI,64,6,5,2,3,7,6,1,7,321,6,6,6,88,4,1,88,1,2
1,SI,68,8,77,2,3,2,5,1,8,321,3,3,3,3,2,3,3,3,2
1,SI,73,6,1,3,3,4,6,2,7,520,2,3,3,3,2,3,2,2,6
2,SI,70,8,88,2,3,2,6,3,8,213,2,2,5,2,2,2,1,2,2
2,SI,72,6,6,3,3,4,6,2,7,620,2,2,5,2,3,2,1,1,2
1,SI,21,8,7,2,3,3,5,1,8,323,2,2,3,2,3,2,1,1,88
1,SI,25,9,5,2,3,3,5,1,9,610,2,2,5,2,3,4,4,3,9
2,SI,59,8,5,2,3,7,6,1,8,213,2,2,5,1,1,1,2,2,1
1,SI,62,5,77,4,1,7,2,3,7,323,1,2,5,2,2,2,2,2,1
2,SI,29,7,88,1,3,3,3,1,7,323,2,4,3,2,2,1,2,2,6
1,SI,29,7,4,2,3,4,6,2,7,720,3,5,5,6,3,2,4,3,77
2,SI,59,8,4,1,3,5,6,1,8,620,1,2,3,1,2,2,1,1,9
1,SI,57,8,6,2,3,2,6,1,7,323,5,5,6,88,1,2,2,2,8
1,SI,33,7,5,2,2,6,1,3,7,323,4,4,6,4,4,4,2,2,7
2,SI,87,3,88,4,1,4,6,2,3,213,2,1,5,2,2,2,1,1,77
2,SI,22,9,9,1,3,6,6,1,9,620,2,2,5,2,4,2,2,2,9
1,SI,69,8,3,3,3,1,4,2,8,520,2,5,2,1,2,2,3,1,9
1,SI,59,7,3,3,1,4,4,1,7,520,2,2,5,3,2,3,2,2,8
1,SI,30,10,5,1,3,4,6,1,10,323,4,2,3,1,3,2,5,2,7
2,SI,69,5,5,1,3,6,1,1,5,323,5,4,5,5,2,2,1,2,1
1,SI,26,9,5,2,1,4,6,1,9,520,3,5,5,2,2,2,2,2,9
1,SI,64,7,0,3,2,7,4,1,8,323,1,2,3,1,1,1,1,1,4
1,SI,82,8,4,2,1,4,6,1,8,321,2,3,2,3,2,2,2,2,3
2,SI,62,6,5,2,3,3,4,2,7,323,3,4,5,3,2,2,3,2,1
1,SI,41,4,5,3,3,3,6,1,8,620,3,2,5,1,2,3,2,2,8
2,SI,76,7,0,2,3,3,2,3,7,620,3,3,5,3,3,1,1,2,6
1,SI,24,8,2,1,3,4,4,1,8,620,1,1,5,2,1,3,2,2,2
1,SI,36,7,2,1,3,99,5,1,8,313,2,4,5,2,2,2,1,3,6
2,SI,70,8,0,2,3,7,5,2,8,321,3,2,3,2,2,2,2,3,88
1,SI,60,7,8,2,3,7,6,1,7,610,4,4,5,4,2,2,2,2,8
2,SI,17,8,5,1,3,5,6,2,7,213,1,3,3,2,2,2,2,1,4
2,SI,55,5,5,3,1,3,6,3,7,321,2,5,5,2,3,2,2,2,77
1,SI,40,99,88,1,3,2,2,2,8,213,3,3,3,3,4,3,2,3,2
2,SI,35,4,5,4,2,4,1,3,10,323,4,1,5,2,2,1,1,1,3
1,SI,38,3,0,3,2,6,4,1,5,313,3,5,3,3,1,3,3,4,8
2,SI,23,10,88,2,3,5,6,1,10,321,2,2,4,2,2,2,1,2,99
1,SI,55,8,5,2,3,5,2,1,8,323,5,5,5,2,2,2,2,2,3
1,SI,19,8,2,1,3,7,6,3,8,213,88,2,6,4,1,2,2,2,88
1,SI,21,9,88,2,3,5,6,3,8,323,2,2,2,2,2,3,4,2,88
2,SI,68,10,5,2,3,6,6,2,10,313,5,5,6,6,1,1,1,1,6
2,SI,64,9,5,1,3,7,6,1,10,620,2,2,5,99,3,2,2,2,10
1,SI,54,1,4,3,2,3,1,2,2,610,1,2,3,1,2,1,4,1,5
1,SI,75,8,5,2,2,6,4,1,8,520,2,2,6,2,6,2,2,2,4
1,SI,85,5,10,5,1,7,5,4,5,321,77,4,5,77,77,2,2,2,3
1,SI,17,7,5,1,3,6,6,1,9,213,2,2,2,1,1,2,2,1,5
2,SI,51,7,8,2,3,4,5,2,8,520,3,4,4,2,4,2,1,1,6
2,SI,20,8,7,1,3,3,6,2,8,323,2,3,5,2,3,2,3,2,7
2,SI,75,8,0,2,3,7,6,2,8,313,2,2,3,2,2,2,2,2,88
1,SI,23,10,10,2,3,3,6,2,10,520,3,5,5,1,3,2,1,2,10
1,SI,21,9,3,3,3,4,6,2,8,313,2,2,4,2,99,2,3,2,88
1,SI,82,7,8,3,1,1,6,4,8,321,2,2,6,1,1,2,2,2,88
1,SI,39,10,5,1,3,6,6,2,10,321,2,2,3,1,2,3,1,1,8
2,SI,39,8,3,1,3,7,6,2,9,800,1,2,4,1,3,1,2,3,10
2,SI,25,8,8,2,3,4,3,2,7,323,2,3,5,4,2,1,1,1,9
2,SI,42,10,88,1,3,5,1,1,10,323,1,1,5,1,1,1,1,1,9
1,SI,56,8,5,2,3,2,4,2,8,610,2,5,5,3,2,2,2,2,9
2,SI,48,9,5,2,3,3,1,1,8,520,2,1,5,4,3,2,4,1,9
2,SI,49,7,6,2,3,4,6,3,7,610,2,2,3,2,1,2,2,2,9
2,SI,66,2,5,4,1,7,1,4,0,520,88,88,88,88,88,88,88,88,1
1,SI,52,8,5,3,3,4,6,1,9,313,3,5,5,3,1,2,1,1,6
1,SI,35,7,4,2,2,3,4,2,7,520,3,4,3,5,4,3,1,3,8
1,SI,40,8,3,2,3,4,6,2,8,520,2,2,2,2,2,3,3,2,9
2,SI,80,8,3,3,2,2,6,1,5,321,3,2,5,3,2,2,2,2,77
2,SI,18,5,88,2,3,6,6,1,10,321,1,1,3,1,1,2,5,1,8
2,SI,70,6,5,2,3,6,5,2,7,620,4,3,5,3,2,1,3,2,3
2,SI,27,8,3,1,3,4,3,1,8,323,4,3,4,4,2,1,5,99,99
1,SI,25,7,7,1,9,4,6,2,8,313,2,3,3,3,2,3,3,3,77
1,SI,21,8,6,1,3,3,6,2,7,313,1,1,2,2,2,3,4,1,5
2,SI,68,8,5,2,1,6,2,3,8,520,2,2,3,2,1,2,1,2,5
1,SI,76,9,8,3,3,1,6,1,99,620,5,4,6,5,2,2,6,3,6
1,SI,53,9,7,2,3,3,6,2,8,720,3,4,5,3,2,3,2,3,10
2,SI,89,5,1,4,3,7,6,2,5,113,5,2,6,6,6,3,2,2,1
1,SI,51,2,77,3,3,1,1,2,8,321,2,2,2,4,5,2,2,1,2
1,SI,29,10,6,1,3,2,3,1,10,323,1,2,4,1,1,2,2,1,10
2,SI,45,8,88,2,3,4,5,1,8,323,5,5,5,5,2,2,2,2,8
1,SI,28,9,8,1,3,3,4,1,8,520,99,2,2,2,99,2,2,2,5
1,SI,17,9,7,3,2,5,6,1,9,213,3,3,3,3,3,1,2,3,8
2,SI,72,2,10,3,3,7,6,1,10,213,5,2,6,88,5,88,88,1,2
1,SI,44,8,2,1,3,3,6,2,8,520,5,5,6,5,5,3,4,2,77
1,SI,41,8,77,3,2,3,1,1,8,323,1,3,3,2,1,3,4,2,77
1,SI,22,5,3,2,3,6,4,1,5,313,2,2,3,2,1,2,3,2,5
1,SI,18,8,4,1,3,4,6,1,8,321,2,2,4,2,2,2,1,2,8
2,SI,24,9,5,2,3,4,6,2,8,610,2,2,2,2,1,2,2,1,8
1,SI,35,8,7,2,3,2,2,2,8,313,2,2,3,3,99,2,1,2,7
2,SI,41,9,6,1,3,7,6,1,6,720,2,2,5,1,3,2,5,1,2
1,SI,74,5,8,3,2,1,6,2,9,321,2,2,5,3,3,1,1,2,2
2,SI,21,7,2,2,3,4,3,3,7,323,1,1,4,2,2,1,2,2,8
2,SI,46,10,88,3,3,6,6,4,10,321,3,2,5,2,1,1,1,1,8
2,SI,61,10,3,1,3,5,6,3,9,620,2,2,5,2,1,2,2,2,8
2,SI,50,7,4,3,1,5,6,2,7,313,3,3,3,2,2,2,1,2,10
2,SI,26,7,6,2,3,3,6,2,10,620,2,4,3,2,2,1,1,2,7
2,SI,70,7,5,2,3,7,6,1,5,213,2,1,6,5,2,1,1,2,88
2,SI,19,9,88,1,3,7,5,2,8,323,2,3,3,3,2,1,1,1,5
1,SI,47,10,77,2,3,5,3,1,10,323,5,6,6,5,2,2,2,2,4
2,SI,60,4,0,2,2,6,1,2,5,323,3,3,3,2,2,2,2,2,8
2,SI,42,9,5,3,2,6,6,1,9,620,2,2,5,2,2,2,2,2,6
1,SI,64,8,5,2,3,3,6,1,8,313,3,2,5,1,3,1,1,1,1
1,SI,69,10,8,2,3,4,4,1,9,610,3,3,5,2,2,2,2,2,7
1,SI,26,7,8,2,3,6,5,2,8,213,1,1,3,1,2,2,1,1,10
2,SI,33,9,5,3,2,5,4,2,9,323,1,2,3,1,2,1,1,1,4
1,SI,64,5,5,3,2,1,4,2,5,213,3,2,5,2,1,2,2,2,3
2,SI,36,9,5,1,3,6,4,1,9,620,2,4,4,2,2,3,6,2,10
1,SI,20,8,88,2,3,3,3,1,9,321,2,2,3,1,3,2,3,2,2
2,SI,34,9,8,2,3,6,6,1,10,720,5,5,6,5,1,1,1,1,7
2,SI,71,7,5,1,2,5,6,2,6,213,2,2,5,1,4,1,1,1,4
2,SI,19,6,4,2,3,5,5,2,6,213,2,3,4,2,4,2,2,2,5
1,SI,70,8,8,2,3,2,4,1,8,620,3,2,3,2,3,3,1,3,9
1,SI,25,8,7,1,3,5,6,2,9,520,3,3,4,3,3,2,1,2,8
2,SI,53,9,5,3,2,7,2,2,9,323,2,2,5,2,2,3,4,2,77
2,SI,21,8,1,1,3,2,5,1,8,313,2,2,2,1,2,3,3,2,6
2,SI,34,7,5,2,3,3,6,2,7,620,3,2,3,2,3,2,3,2,5
2,SI,26,10,77,1,3,7,6,1,8,720,1,1,2,2,2,2,1,2,3
2,SI,59,4,1,2,3,3,4,2,7,313,4,3,5,3,3,3,4,2,3
2,SI,77,7,8,4,1,7,6,2,7,213,5,2,5,2,3,2,2,2,2
1,SI,36,8,5,1,3,6,6,1,7,321,4,2,3,3,2,1,2,2,5
1,SI,42,10,5,1,3,6,6,1,10,323,2,2,3,2,1,2,1,1,77
1,SI,65,5,5,2,3,2,1,1,5,620,3,3,3,3,1,2,2,99,7
2,SI,24,8,5,2,3,6,6,1,6,323,1,2,4,1,2,2,2,1,3
1,SI,88,8,5,3,2,5,6,1,9,520,2,2,5,5,2,2,2,2,2
2,SI,25,9,7,1,3,3,6,1,9,620,2,3,3,3,2,2,3,2,88
1,SI,39,10,7,1,3,3,6,2,10,610,2,2,3,2,2,2,2,2,10
1,SI,68,9,77,3,1,7,4,1,9,321,2,5,6,3,3,1,1,2,77
1,SI,39,7,3,2,3,4,6,2,8,323,2,2,3,3,1,2,2,2,2
2,SI,33,9,3,2,3,7,6,4,10,313,2,2,6,1,1,1,1,1,6
2,SI,50,9,5,2,3,6,1,1,9,620,3,3,4,3,2,3,1,1,7
1,SI,30,9,5,3,3,5,6,1,7,520,2,1,3,2,2,3,2,2,10
1,SI,50,8,2,2,3,2,6,2,9,620,2,2,5,1,1,1,1,1,9
2,SI,58,10,88,3,2,3,1,3,10,321,2,1,6,2,3,2,1,2,2
2,SI,18,7,5,2,2,6,5,2,9,213,2,2,4,1,2,2,3,1,7
1,SI,47,4,5,3,2,4,2,1,8,323,3,5,5,5,5,2,2,2,7
2,SI,20,7,3,2,2,3,3,3,3,313,2,2,3,2,2,2,3,1,9
2,SI,32,10,7,1,3,6,6,2,10,720,1,4,4,3,1,1,2,1,8
2,SI,67,8,5,3,2,4,5,1,7,520,3,3,4,3,4,2,2,2,5
1,SI,20,8,4,2,3,6,6,1,8,313,1,2,3,3,3,2,2,3,5
2,SI,58,5,10,4,1,4,1,1,5,323,4,2,5,3,1,2,2,2,1
2,SI,34,9,9,1,3,6,6,1,9,620,2,2,5,2,2,1,1,1,3
2,SI,17,8,3,1,3,6,6,4,9,213,2,2,3,2,2,1,2,1,77
1,SI,39,9,5,2,3,6,6,2,8,610,4,3,5,5,3,2,1,2,9
2,SI,69,7,77,4,2,7,5,2,3,213,4,3,5,5,4,4,2,2,3
1,SI,25,7,5,1,2,4,3,3,8,213,2,3,3,1,1,2,1,1,4
2,SI,72,1,77,4,1,1,6,3,6,321,1,5,5,5,2,2,1,1,4
1,SI,17,7,88,1,3,7,6,2,7,213,2,2,3,3,3,2,2,2,88
2,SI,45,7,5,2,3,5,6,1,8,323,2,4,2,2,2,3,2,1,3
2,SI,68,99,99,2,3,6,5,2,4,323,3,2,5,3,1,1,1,1,5
2,SI,76,10,0,2,3,6,6,3,10,313,5,5,6,6,2,1,1,1,7
1,SI,70,7,6,2,3,4,6,1,7,323,2,5,6,3,99,1,1,2,4
2,SI,28,9,5,1,3,6,4,1,9,610,3,3,4,5,5,2,2,2,10
2,SI,56,7,4,3,2,3,4,2,8,323,3,2,5,2,3,3,2,3,6
2,SI,38,8,5,4,1,7,4,3,9,620,1,2,4,1,1,2,1,1,9
1,SI,18,8,5,2,3,2,6,1,8,213,2,4,3,5,3,5,4,4,6
2,SI,36,7,88,2,3,7,6,1,7,720,3,2,77,88,2,2,2,2,77
1,SI,64,5,6,2,3,3,4,1,5,323,5,5,5,5,5,5,5,5,2
2,SI,52,6,0,4,1,5,4,3,8,520,5,5,5,4,1,4,4,1,2
1,SI,18,4,6,1,3,3,5,1,4,213,1,2,1,2,3,2,3,2,9
1,SI,72,10,10,3,1,5,1,4,10,321,6,3,3,3,2,2,4,1,77
2,SI,30,9,7,2,3,2,4,3,7,620,2,1,3,2,2,1,1,2,8
1,SI,75,7,0,3,3,2,4,2,7,323,1,2,2,2,2,1,1,1,4
1,SI,52,5,3,3,3,1,1,2,8,620,5,6,5,5,2,4,6,3,4
2,SI,29,8,77,1,3,2,6,3,7,620,4,6,6,5,1,1,3,2,10
2,SI,48,7,4,2,3,4,9,2,7,9999,5,3,5,4,2,2,3,3,8
2,SI,25,8,6,2,3,5,6,2,8,313,2,2,3,2,2,2,2,2,1
1,SI,74,10,4,3,2,2,6,1,9,520,3,2,5,2,2,2,2,2,6
2,SI,38,8,7,3,3,6,6,1,8,620,3,1,5,2,1,1,1,1,10
1,SI,19,5,5,1,3,3,6,1,4,213,2,2,2,2,2,2,2,2,88
2,SI,51,9,5,2,2,2,6,1,9,620,2,3,5,2,3,3,1,2,10
2,SI,54,10,5,2,2,2,6,1,9,620,2,5,5,2,2,2,2,2,77
1,SI,18,10,8,2,3,7,6,1,10,213,3,3,5,3,5,3,3,5,88
1,SI,71,10,3,2,3,6,5,1,10,321,5,5,6,3,3,99,1,3,9
2,SI,60,8,3,3,2,6,6,2,7,520,2,3,4,4,1,3,1,2,5
1,SI,52,7,1,2,3,4,1,2,7,620,4,3,5,3,2,2,2,2,5
2,SI,71,10,5,2,2,4,6,1,10,213,1,2,6,2,2,3,2,2,4
2,SI,60,4,8,2,2,6,6,2,4,113,5,5,5,2,2,2,2,2,4
1,SI,56,7,77,3,3,3,4,2,8,321,3,4,5,3,2,2,2,2,3
2,SI,77,8,2,3,3,6,6,3,7,323,2,2,4,2,1,2,88,2,8
1,SI,65,1,2,3,3,3,5,2,2,323,4,2,6,6,4,1,1,2,4
2,SI,46,10,0,2,3,3,4,1,10,321,2,2,3,2,1,2,2,2,2
1,SI,76,5,88,3,2,1,6,1,6,113,2,2,5,2,5,2,2,2,1
2,SI,67,6,77,2,3,2,6,3,9,323,2,3,4,3,2,3,3,2,5
2,SI,59,6,7,3,1,6,6,3,6,620,3,3,5,4,2,2,1,3,8
2,SI,52,8,88,3,3,6,1,2,8,213,4,5,5,5,3,3,1,1,4
2,SI,70,8,77,3,2,7,6,1,8,213,3,5,4,4,88,4,3,3,88
2,SI,51,10,5,1,3,1,3,2,9,323,2,2,5,2,2,2,1,2,2
1,SI,71,8,77,2,3,7,6,1,8,321,2,3,6,2,2,3,1,3,77
2,SI,52,7,6,1,3,1,3,1,9,620,5,5,5,5,2,3,3,3,2
2,SI,19,6,3,3,3,5,5,1,6,321,1,3,2,2,1,2,2,1,8
2,SI,72,9,0,2,3,4,4,3,8,610,3,3,5,5,3,2,1,2,7
2,SI,49,8,8,2,3,7,6,1,10,321,2,3,5,3,2,1,3,3,5
1,SI,44,9,3,3,3,2,4,1,8,620,2,2,5,1,2,2,2,3,10
1,SI,15,7,7,2,3,7,6,1,8,5555,2,3,3,2,2,2,3,3,8
2,SI,40,5,10,1,3,6,6,3,7,323,3,1,5,5,3,3,1,2,7
1,SI,79,10,0,3,2,2,4,1,9,9999,99,99,99,99,99,99,99,99,99
1,SI,36,8,2,1,3,3,1,1,99,213,3,3,3,1,4,3,3,3,5
1,SI,16,10,10,2,3,7,1,2,10,113,2,2,5,2,5,2,3,2,1
1,SI,69,8,6,2,2,1,6,1,7,610,3,2,2,2,3,2,4,2,6
1,SI,56,8,6,2,3,2,5,2,8,520,3,2,5,2,2,3,2,3,4
2,SI,55,8,77,2,3,7,6,1,8,323,2,1,2,1,1,1,2,2,77
1,SI,41,10,77,1,3,7,1,3,10,323,3,2,3,3,2,2,2,2,2
1,SI,38,9,5,1,3,3,5,2,9,323,2,2,5,2,2,3,2,2,6
2,SI,64,7,5,4,1,6,6,3,10,323,2,4,5,2,2,2,2,2,3
2,SI,76,8,6,3,2,6,6,2,9,321,2,2,5,4,2,6,1,2,3
2,SI,65,8,10,3,2,4,4,4,10,323,2,1,3,3,3,3,2,2,7
2,SI,47,9,7,1,2,5,6,1,9,620,2,2,5,1,1,1,1,1,9
1,SI,52,5,7,4,2,6,4,2,5,323,3,2,4,3,1,3,3,2,88
1,SI,30,7,5,2,3,5,6,2,7,323,2,2,2,2,2,2,3,2,9
2,SI,53,10,0,1,3,5,6,2,10,720,2,2,3,1,1,2,2,5,6
1,SI,34,8,5,1,3,3,2,2,8,620,2,2,2,2,1,2,2,2,5
1,SI,63,6,10,3,2,7,1,1,7,321,5,5,3,2,2,4,2,3,88
2,SI,30,9,88,3,3,7,5,4,8,720,2,2,4,2,3,2,2,2,6
2,SI,31,7,5,1,3,5,6,3,7,610,2,4,3,2,1,1,2,1,7
1,SI,64,5,10,2,3,5,6,2,8,321,2,2,5,2,2,2,2,1,4
1,SI,28,8,5,1,3,5,3,2,8,610,2,3,3,3,2,2,1,2,8
2,SI,19,8,4,1,3,3,3,1,8,213,1,4,3,1,1,1,1,1,88
2,SI,56,8,5,2,3,7,6,2,8,620,5,5,5,4,2,1,2,2,9
2,SI,89,8,77,4,1,7,6,2,7,313,77,3,5,5,2,2,3,2,1
2,SI,17,10,5,2,3,6,6,1,10,213,2,3,4,1,1,1,2,1,5
2,SI,55,7,7,3,2,5,6,2,9,321,1,2,5,1,1,1,1,1,8
